Nonfatal cases involving days away from work: selected characteristics (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
CSUABX2700006O000,,,,,,,,20,,,,,
CSUABX2720006O000,,,,,,,,20,,,,,
CSUABX3300006O000,,20,,20,,,70,20,,,,,
CSUABX3390006O000,,20,,20,,,70,20,,,,,
CSUABX3390906O000,,20,,20,,,70,20,,,,,
CSUABX3390926O000,,20,,20,,,70,20,,,,,
CSUABX3500006O000,130,,40,20,,200,90,190,,,,,
CSUABX3530006O000,,,20,20,,70,80,170,,,,,
CSUABX3530206O000,,,20,,,70,60,170,,,,,
CSUABX3530216O000,,,20,,,70,60,170,,,,,
CSUABX3590006O000,,,,,,130,20,20,,,,,
CSUABX3590206O000,,,,,,80,,,,,,,
CSUABX3590216O000,,,,,,80,,,,,,,
CSUABX3700006O000,,50,30,,,,20,20,,,,,
CSUABX3730006O000,,50,,,,,,20,,,,,
CSUABX3730106O000,,50,,,,,,20,,,,,
CSUABX3730116O000,,50,,,,,,20,,,,,
CSUABX3900006O000,,20,40,50,30,20,40,,,,,,
CSUABX3930006O000,,,20,,,,,,,,,,
CSUABX3930906O000,,,20,,,,,,,,,,
CSUABX3930916O000,,,20,,,,,,,,,,
CSUABX3990006O000,,20,20,40,,,30,,,,,,
CSUABX3990106O000,,,,20,,,,,,,,,
CSUABX3990116O000,,,,20,,,,,,,,,
CSUABX3990306O000,,20,20,20,,,30,,,,,,
CSUABX3990326O000,,20,20,20,,,30,,,,,,
CSUABX4300006O000,,20,,,,,,,,,,,
CSUABX4350006O000,,20,,,,,,,,,,,
CSUABX4350806O000,,20,,,,,,,,,,,
CSUABX4350816O000,,20,,,,,,,,,,,
CSUABX4500006O000,,,20,30,20,,,,,,,,
CSUABX4520006O000,,,20,30,20,,,,,,,,
CSUABX4520906O000,,,20,30,,,,,,,,,
CSUABX4520926O000,,,20,30,,,,,,,,,
CSUABX5100006O000,,20,,,,,,,,,,,
CSUABX5300006O000,40,20,,,20,20,,,,,,,
CSUABX5370006O000,40,20,,,20,20,,,,,,,
CSUABX5370606O000,40,20,,,20,20,,,,,,,
CSUABX5370626O000,40,20,,,20,20,,,,,,,
CSUABXO25XXX6O000,,,,,,,,20,,,,,
CSUABXO30XXX6O000,150,90,120,100,50,240,220,230,,,,,
CSUABXO43XXX6O000,,20,,,,,,,,,,,
CSUABXO45XXX6O000,,,20,30,20,,,,,,,,
CSUABXO51XXX6O000,,20,,,,,,,,,,,
CSUABXO53XXX6O000,40,20,,,20,20,,,,,,,
CSUABXOT1XXX6O000,,,,20,,,,30,,,,,
CSUABXOT2XXX6O000,,20,,,30,,,,,,,,
CSUABXOT3XXX6O000,,,20,40,20,,30,,,,,,
CSUABXOT4XXX6O000,40,40,,,20,20,,,,,,,
