Nonfatal cases involving days away from work: selected characteristics (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
CSUAEX2590306O000,20,30,40,,20,,130,20,,,,,
CSUAEX2590316O000,20,30,40,,20,,130,20,,,,,
CSUAEX2590406O000,1890,1530,1350,1960,2960,2360,1680,2170,,,,,
CSUAEX2590416O000,1890,1530,1350,1960,2960,2360,1680,2170,,,,,
CSUAEX2590906O000,70,350,50,90,180,170,30,170,,,,,
CSUAEX2590996O000,70,350,50,90,180,170,30,170,,,,,
CSUAEX2700006O000,2390,2020,4480,2470,2060,2530,2970,2010,,,,,
CSUAEX2710006O000,490,150,720,120,160,190,250,610,,,,,
CSUAEX2710106O000,20,,30,,,40,,220,,,,,
CSUAEX2710136O000,,,,,,20,,,,,,,
CSUAEX2710196O000,,,,,,,,220,,,,,
CSUAEX2710206O000,470,140,690,120,150,160,240,390,,,,,
CSUAEX2710236O000,,,,,,,30,,,,,,
CSUAEX2710246O000,30,,310,30,,,50,,,,,,
CSUAEX2710256O000,,,,,,50,,,,,,,
CSUAEX2710266O000,70,80,110,70,100,80,100,230,,,,,
CSUAEX2710276O000,340,,,,,,,20,,,,,
CSUAEX2710296O000,20,40,240,,30,20,60,90,,,,,
CSUAEX2720006O000,1590,1540,3380,1910,1370,2010,2530,1010,,,,,
CSUAEX2720106O000,120,90,60,130,190,110,180,100,,,,,
CSUAEX2720116O000,100,80,40,60,190,90,130,30,,,,,
CSUAEX2720126O000,,,20,70,,20,50,70,,,,,
CSUAEX2720206O000,1130,1320,2890,1400,910,1640,2000,550,,,,,
CSUAEX2720216O000,720,1120,,970,490,1290,1840,190,,,,,
CSUAEX2720226O000,410,190,190,420,410,350,160,360,,,,,
CSUAEX2720306O000,120,60,120,130,100,70,200,80,,,,,
CSUAEX2720316O000,110,60,120,120,100,70,200,80,,,,,
CSUAEX2720406O000,20,,,,,,,,,,,,
CSUAEX2720426O000,20,,,,,,,,,,,,
CSUAEX2720906O000,200,60,300,240,180,190,150,270,,,,,
CSUAEX2720996O000,200,60,300,240,180,190,150,270,,,,,
CSUAEX2730006O000,90,170,80,180,70,120,70,180,,,,,
CSUAEX2730206O000,40,60,60,100,30,80,20,30,,,,,
CSUAEX2730226O000,40,60,60,100,30,80,20,30,,,,,
CSUAEX2730306O000,,40,,20,,,,80,,,,,
CSUAEX2730316O000,,40,,20,,,,80,,,,,
CSUAEX2730406O000,,,,40,,,30,20,,,,,
CSUAEX2730416O000,,,,,,,20,20,,,,,
CSUAEX2730436O000,,,,30,,,,,,,,,
CSUAEX2730906O000,20,60,,20,20,20,20,40,,,,,
CSUAEX2730916O000,,60,,20,20,20,,,,,,,
CSUAEX2730996O000,,,,,,,,30,,,,,
CSUAEX2740006O000,230,170,300,260,450,210,120,210,,,,,
CSUAEX2740106O000,40,50,40,60,80,60,30,80,,,,,
CSUAEX2740116O000,20,40,30,30,80,40,,30,,,,,
CSUAEX2740126O000,,,,,,,,50,,,,,
CSUAEX2740146O000,,,,20,,,,,,,,,
CSUAEX2740206O000,110,40,100,160,370,140,40,80,,,,,
CSUAEX2740216O000,110,40,100,160,370,140,40,80,,,,,
CSUAEX2740306O000,,20,160,20,,,50,30,,,,,
CSUAEX2740316O000,,20,80,20,,,,30,,,,,
CSUAEX2740326O000,,,,,,,40,,,,,,
CSUAEX2740906O000,80,60,,20,,,,,,,,,
CSUAEX2740996O000,80,60,,20,,,,,,,,,
CSUAEX2900006O000,14360,14930,13850,13990,12770,12150,13690,14180,,,,,
CSUAEX2910006O000,5930,5580,6350,6370,5310,5320,5590,5870,,,,,
CSUAEX2910206O000,30,70,,,,20,,,,,,,
CSUAEX2910216O000,30,70,,,,20,,,,,,,
CSUAEX2910306O000,20,,,,20,20,30,,,,,,
CSUAEX2910316O000,20,,,,20,20,30,,,,,,
CSUAEX2910506O000,30,130,30,370,60,,20,100,,,,,
CSUAEX2910516O000,30,130,30,370,60,,20,100,,,,,
CSUAEX2910606O000,80,60,60,80,50,50,120,80,,,,,
CSUAEX2910696O000,40,50,40,60,40,40,100,80,,,,,
CSUAEX2910706O000,40,,80,90,,50,30,30,,,,,
CSUAEX2910716O000,40,,80,90,,50,30,30,,,,,
CSUAEX2911116O000,4920,,,,,,,,,,,,
CSUAEX2911206O000,810,640,770,550,870,770,750,1170,,,,,
CSUAEX2911226O000,130,90,120,150,250,250,290,350,,,,,
CSUAEX2911236O000,210,210,260,120,140,230,160,140,,,,,
CSUAEX2911246O000,,30,40,,,,,,,,,,
CSUAEX2911256O000,80,30,,50,40,60,60,50,,,,,
CSUAEX2911266O000,130,60,110,80,330,70,50,130,,,,,
CSUAEX2911276O000,50,70,60,40,40,60,50,190,,,,,
CSUAEX2911296O000,200,140,170,100,70,90,120,300,,,,,
CSUAEX2911306O000,,100,330,590,210,40,390,170,,,,,
CSUAEX2911316O000,,100,330,590,210,40,390,170,,,,,
CSUAEX2911406O000,4890,4540,5020,4620,4050,4330,4220,4250,,,,,
CSUAEX2911416O000,4890,4540,5020,4620,4050,4330,4220,4250,,,,,
CSUAEX2911706O000,20,30,30,20,20,30,20,50,,,,,
CSUAEX2911716O000,20,30,30,20,20,30,20,50,,,,,
CSUAEX2920006O000,8180,9060,7340,7460,7330,6680,7990,7800,,,,,
CSUAEX2920106O000,310,430,490,400,370,480,410,600,,,,,
CSUAEX2920116O000,40,30,40,70,70,40,50,90,,,,,
CSUAEX2920126O000,270,410,450,330,300,440,360,510,,,,,
CSUAEX2920206O000,,50,40,,,20,70,120,,,,,
CSUAEX2920216O000,,50,40,,,20,70,120,,,,,
CSUAEX2920306O000,580,510,440,590,380,430,370,440,,,,,
CSUAEX2920316O000,70,80,60,60,70,70,60,30,,,,,
CSUAEX2920326O000,100,30,60,60,30,70,50,70,,,,,
CSUAEX2920346O000,350,340,270,450,250,270,230,310,,,,,
CSUAEX2920356O000,30,60,50,20,,,30,20,,,,,
CSUAEX2920406O000,3080,2800,2630,2080,2380,1990,2470,2640,,,,,
CSUAEX2920416O000,3080,2800,2630,2080,2380,1990,2470,2640,,,,,
CSUAEX2920506O000,2500,2870,2360,2970,2680,2330,3620,2980,,,,,
CSUAEX2920516O000,500,360,270,330,460,350,340,330,,,,,
CSUAEX2920526O000,200,170,310,230,140,220,220,350,,,,,
CSUAEX2920536O000,680,890,730,1300,770,970,1350,1290,,,,,
CSUAEX2920546O000,20,,,,20,,,,,,,,
CSUAEX2920556O000,670,420,300,450,350,300,600,380,,,,,
CSUAEX2920566O000,440,1020,730,640,410,480,1080,580,,,,,
CSUAEX2920576O000,,,,,540,,20,40,,,,,
CSUAEX2920606O000,1320,1810,1120,1090,1250,1210,830,790,,,,,
CSUAEX2920616O000,1320,1810,1120,1090,1250,1210,830,790,,,,,
CSUAEX2920706O000,50,80,130,60,30,30,40,80,,,,,
CSUAEX2920716O000,50,80,130,60,30,30,40,80,,,,,
CSUAEX2920906O000,250,510,120,260,240,160,190,160,,,,,
CSUAEX2920996O000,250,510,120,260,240,160,190,160,,,,,
CSUAEX2990006O000,250,290,160,160,130,160,120,510,,,,,
CSUAEX2990106O000,40,20,40,40,,40,20,30,,,,,
CSUAEX2990116O000,30,,30,40,,30,20,30,,,,,
CSUAEX2990906O000,220,270,120,120,110,120,100,490,,,,,
CSUAEX2990916O000,,,,20,30,20,20,30,,,,,
CSUAEX2990996O000,200,260,110,100,90,100,80,460,,,,,
CSUAEX3100006O000,17800,17040,16860,15290,13980,14200,14100,12750,,,,,
CSUAEX3110006O000,14520,14420,14300,12860,11440,12080,11300,10630,,,,,
CSUAEX3110106O000,14520,14420,14300,12860,11440,12080,11300,10630,,,,,
CSUAEX3110116O000,1570,1560,1540,1220,1130,1400,1480,1200,,,,,
CSUAEX3110126O000,11950,,,,,,,,,,,,
CSUAEX3110136O000,990,1420,2280,1760,1300,1460,1260,1300,,,,,
CSUAEX3110146O000,11560,11040,10080,9560,8680,8920,8230,7670,,,,,
CSUAEX3110156O000,390,400,400,320,330,300,330,460,,,,,
CSUAEX3120006O000,260,250,250,230,180,170,170,90,,,,,
CSUAEX3120106O000,100,100,150,50,120,70,90,50,,,,,
CSUAEX3120116O000,50,20,30,20,60,30,50,30,,,,,
CSUAEX3120126O000,50,80,120,30,60,40,40,20,,,,,
CSUAEX3120206O000,160,150,100,170,60,90,80,40,,,,,
CSUAEX3120216O000,120,110,70,160,40,70,60,30,,,,,
CSUAEX3120226O000,40,40,30,20,20,20,20,,,,,,
CSUAEX3190006O000,3020,2370,2320,2210,2360,1950,2620,2030,,,,,
CSUAEX3190106O000,90,150,240,50,50,110,180,340,,,,,
CSUAEX3190116O000,90,150,240,50,50,110,180,340,,,,,
CSUAEX3190906O000,2940,2220,2080,2160,2320,1840,2450,1700,,,,,
CSUAEX3190916O000,230,200,400,170,330,160,670,160,,,,,
CSUAEX3190926O000,370,470,500,340,680,340,550,450,,,,,
CSUAEX3190936O000,140,210,170,220,60,130,110,160,,,,,
CSUAEX3190956O000,20,40,30,110,120,30,40,70,,,,,
CSUAEX3190966O000,1020,350,490,720,670,710,630,390,,,,,
CSUAEX3190976O000,230,560,210,330,250,220,260,310,,,,,
CSUAEX3190996O000,910,390,280,250,200,250,190,170,,,,,
CSUAEX3300006O000,22660,21750,21900,19700,22900,21800,25990,23480,,,,,
CSUAEX3310006O000,900,530,370,360,600,570,1090,550,,,,,
CSUAEX3310106O000,500,330,210,230,390,440,730,410,,,,,
CSUAEX3310116O000,260,80,130,80,140,300,550,310,,,,,
CSUAEX3310126O000,250,250,80,160,250,130,180,100,,,,,
CSUAEX3310206O000,320,140,70,90,160,100,290,40,,,,,
CSUAEX3310216O000,320,140,70,90,160,100,290,40,,,,,
CSUAEX3310906O000,70,60,90,40,50,40,60,90,,,,,
CSUAEX3310996O000,70,60,90,40,50,40,60,90,,,,,
CSUAEX3320006O000,4240,3300,3800,2930,3940,2970,5240,4320,,,,,
CSUAEX3320106O000,4220,3300,3770,2920,3920,2970,5240,4320,,,,,
CSUAEX3320116O000,4220,3300,3770,2920,3920,2970,5240,4320,,,,,
CSUAEX3320206O000,,,30,,20,,,,,,,,
CSUAEX3320216O000,,,20,,20,,,,,,,,
CSUAEX3330006O000,15020,15390,14690,14110,16090,15920,16910,15690,,,,,
CSUAEX3330106O000,5380,4800,4860,4090,4830,4460,5710,5890,,,,,
