Nonfatal cases involving days away from work: selected characteristics (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
CSUAHX0XXXXX6O000,250,510,250,250,250,290,70,110,,,,,
CSUAHX1100006O000,5330,6140,6050,5630,6770,5680,5700,7570,,,,,
CSUAHX1110006O000,810,1240,710,910,830,1110,760,1180,,,,,
CSUAHX1110106O000,210,340,180,110,20,210,80,680,,,,,
CSUAHX1110116O000,210,340,180,110,20,210,80,680,,,,,
CSUAHX1110206O000,600,890,530,800,810,910,680,510,,,,,
CSUAHX1110216O000,600,890,530,800,810,910,680,510,,,,,
CSUAHX1120006O000,120,360,380,280,160,300,200,530,,,,,
CSUAHX1120106O000,,,,40,,,,,,,,,
CSUAHX1120116O000,,,,40,,,,,,,,,
CSUAHX1120206O000,100,350,280,120,140,290,190,520,,,,,
CSUAHX1120216O000,20,20,90,20,50,20,30,170,,,,,
CSUAHX1120226O000,90,320,190,110,90,260,160,350,,,,,
CSUAHX1120306O000,20,20,100,110,,,,,,,,,
CSUAHX1120316O000,20,20,100,110,,,,,,,,,
CSUAHX1130006O000,1180,1290,1250,1310,1080,800,1780,1670,,,,,
CSUAHX1130106O000,530,380,530,580,250,160,410,440,,,,,
CSUAHX1130116O000,530,380,530,580,250,160,410,440,,,,,
CSUAHX1130206O000,90,40,80,80,110,40,70,120,,,,,
CSUAHX1130216O000,90,40,80,80,110,40,70,120,,,,,
CSUAHX1130306O000,230,500,290,170,160,250,780,290,,,,,
CSUAHX1130316O000,230,500,290,170,160,250,780,290,,,,,
CSUAHX1130506O000,50,180,60,150,200,130,70,160,,,,,
CSUAHX1130516O000,50,180,60,150,200,130,70,160,,,,,
CSUAHX1130606O000,80,20,30,30,50,30,40,100,,,,,
CSUAHX1130616O000,80,20,30,30,50,30,40,100,,,,,
CSUAHX1130706O000,50,60,100,210,130,70,360,420,,,,,
CSUAHX1130716O000,50,60,100,210,130,70,360,420,,,,,
CSUAHX1131106O000,,,,,,20,,,,,,,
CSUAHX1131116O000,,,,,,20,,,,,,,
CSUAHX1131206O000,130,90,110,60,160,100,50,90,,,,,
CSUAHX1131216O000,130,90,110,60,160,100,50,90,,,,,
CSUAHX1131306O000,20,20,30,20,,,,50,,,,,
CSUAHX1131316O000,20,20,30,20,,,,50,,,,,
CSUAHX1190006O000,3220,3250,3710,3140,4710,3480,2960,4180,,,,,
CSUAHX1190106O000,60,,50,20,30,20,,30,,,,,
CSUAHX1190136O000,60,,50,20,30,20,,30,,,,,
CSUAHX1190206O000,240,450,290,260,1300,460,260,870,,,,,
CSUAHX1190216O000,240,450,290,260,1300,460,260,870,,,,,
CSUAHX1190306O000,460,370,780,490,300,290,310,460,,,,,
CSUAHX1190316O000,80,,260,,,,40,150,,,,,
CSUAHX1190326O000,210,270,350,270,130,150,120,200,,,,,
CSUAHX1190336O000,140,80,140,140,140,140,150,110,,,,,
CSUAHX1190396O000,40,,30,40,20,,,,,,,,
CSUAHX1190406O000,20,,,,310,,20,30,,,,,
CSUAHX1190416O000,20,,,,310,,20,30,,,,,
CSUAHX1190506O000,350,230,310,560,350,650,250,470,,,,,
CSUAHX1190516O000,350,230,310,560,350,650,250,470,,,,,
CSUAHX1190806O000,20,180,,20,,,,,,,,,
CSUAHX1190816O000,20,180,,20,,,,,,,,,
CSUAHX1191106O000,890,870,910,950,860,860,850,1000,,,,,
CSUAHX1191116O000,890,870,910,950,860,860,850,1000,,,,,
CSUAHX1191206O000,20,,,,,,,,,,,,
CSUAHX1191216O000,20,,,,,,,,,,,,
CSUAHX1191406O000,490,70,160,70,280,100,80,410,,,,,
CSUAHX1191416O000,490,70,160,70,280,100,80,410,,,,,
CSUAHX1191506O000,100,110,170,140,140,200,130,240,,,,,
CSUAHX1191516O000,100,110,170,140,140,200,130,240,,,,,
CSUAHX1191606O000,,,,20,20,,30,50,,,,,
CSUAHX1191616O000,,,,20,20,,30,50,,,,,
CSUAHX1191906O000,560,940,1010,600,1110,890,980,610,,,,,
CSUAHX1191996O000,560,940,1010,600,1110,890,980,610,,,,,
CSUAHX1300006O000,1730,1700,2310,2520,1870,2210,2010,1960,,,,,
CSUAHX1310006O000,1020,1240,1860,1910,1330,1830,1290,1390,,,,,
CSUAHX1310206O000,140,120,540,140,60,80,140,100,,,,,
CSUAHX1310216O000,20,,210,,,,30,,,,,,
CSUAHX1310226O000,50,60,260,80,30,20,50,30,,,,,
CSUAHX1310236O000,70,60,80,50,30,60,60,70,,,,,
CSUAHX1310306O000,200,140,180,370,210,160,150,120,,,,,
CSUAHX1310316O000,190,120,170,350,180,120,130,110,,,,,
CSUAHX1310326O000,,20,,20,30,40,20,,,,,,
CSUAHX1310406O000,120,70,400,180,120,160,110,160,,,,,
CSUAHX1310416O000,120,70,400,180,120,160,110,160,,,,,
CSUAHX1310506O000,40,100,,450,100,20,40,,,,,,
CSUAHX1310516O000,40,100,,450,100,20,40,,,,,,
CSUAHX1310706O000,140,180,160,210,290,350,140,240,,,,,
CSUAHX1310716O000,130,170,160,200,270,340,130,220,,,,,
CSUAHX1310756O000,,,,,20,,20,20,,,,,
CSUAHX1310806O000,40,20,20,40,40,30,60,100,,,,,
CSUAHX1310816O000,40,20,20,40,40,30,60,100,,,,,
CSUAHX1311106O000,60,180,50,80,120,520,90,130,,,,,
CSUAHX1311116O000,60,180,50,80,120,520,90,130,,,,,
CSUAHX1311206O000,,30,40,70,40,90,40,100,,,,,
CSUAHX1311216O000,,30,40,70,40,90,40,100,,,,,
CSUAHX1311306O000,,,,,,,,30,,,,,
CSUAHX1311316O000,,,,,,,,30,,,,,
CSUAHX1311406O000,30,30,20,40,40,20,20,20,,,,,
CSUAHX1311416O000,30,30,20,40,40,20,20,20,,,,,
CSUAHX1311506O000,90,120,230,80,110,100,130,110,,,,,
CSUAHX1311516O000,90,120,230,80,110,100,130,110,,,,,
CSUAHX1311606O000,50,40,30,50,60,50,60,30,,,,,
CSUAHX1311616O000,50,40,30,50,60,50,60,30,,,,,
CSUAHX1311906O000,70,220,170,200,140,250,280,240,,,,,
CSUAHX1311996O000,70,220,170,200,140,250,280,240,,,,,
CSUAHX1320006O000,710,460,460,610,540,380,720,570,,,,,
CSUAHX1320106O000,540,150,140,170,200,180,160,160,,,,,
CSUAHX1320116O000,540,150,140,170,200,180,160,160,,,,,
CSUAHX1320206O000,,,30,70,60,,20,,,,,,
CSUAHX1320216O000,,,30,70,60,,20,,,,,,
CSUAHX1320406O000,,20,,100,,,,180,,,,,
CSUAHX1320416O000,,20,,100,,,,180,,,,,
CSUAHX1320506O000,30,150,110,80,130,60,300,50,,,,,
CSUAHX1320516O000,20,,40,20,100,30,,20,,,,,
CSUAHX1320526O000,,50,60,,,20,,,,,,,
CSUAHX1320536O000,,90,,50,20,,,20,,,,,
CSUAHX1320606O000,,,20,,,,20,40,,,,,
CSUAHX1320616O000,,,20,,,,20,40,,,,,
CSUAHX1320706O000,40,40,50,20,60,60,40,50,,,,,
CSUAHX1320726O000,20,40,50,,50,50,40,40,,,,,
CSUAHX1320806O000,40,20,40,20,40,30,40,20,,,,,
CSUAHX1320816O000,40,,40,20,30,30,40,,,,,,
CSUAHX1320906O000,30,70,30,150,40,30,130,50,,,,,
CSUAHX1320996O000,30,70,30,150,40,30,130,50,,,,,
CSUAHX1500006O000,460,1100,600,560,560,630,500,640,,,,,
CSUAHX1511006O000,420,770,520,530,500,600,430,580,,,,,
CSUAHX1511206O000,60,40,50,110,50,90,30,180,,,,,
CSUAHX1511216O000,50,30,30,90,40,60,20,160,,,,,
CSUAHX1511226O000,,,20,30,,30,,,,,,,
CSUAHX1511306O000,100,60,100,50,40,30,90,50,,,,,
CSUAHX1511316O000,,20,,30,,,70,,,,,,
CSUAHX1511326O000,,20,20,,20,,20,,,,,,
CSUAHX1511336O000,90,,70,30,,20,,40,,,,,
CSUAHX1511406O000,80,130,100,70,140,90,80,150,,,,,
CSUAHX1511426O000,70,100,30,50,120,60,60,120,,,,,
CSUAHX1511436O000,,20,70,,,20,20,,,,,,
CSUAHX1511506O000,160,520,220,220,230,290,150,160,,,,,
CSUAHX1511516O000,40,160,70,60,160,80,50,30,,,,,
CSUAHX1511526O000,130,360,150,160,70,200,100,120,,,,,
CSUAHX1511906O000,20,30,50,80,40,110,70,50,,,,,
CSUAHX1511996O000,20,30,50,80,40,110,70,50,,,,,
CSUAHX1520006O000,30,340,80,30,60,30,70,70,,,,,
CSUAHX1520306O000,30,300,60,20,20,,60,60,,,,,
CSUAHX1520316O000,30,300,60,20,20,,60,60,,,,,
CSUAHX1520406O000,,30,,,30,20,,,,,,,
CSUAHX1520416O000,,30,,,30,20,,,,,,,
CSUAHX1700006O000,1030,930,850,630,830,720,580,840,,,,,
CSUAHX1710006O000,450,70,50,,60,130,90,50,,,,,
