Nonfatal cases involving days away from work: selected characteristics (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
CSUE6X1190396O000,,,,20,,,,,,,,,
CSUE6X1190506O000,780,470,550,590,550,580,1040,880,,,,,
CSUE6X1190516O000,780,470,550,590,550,580,1040,880,,,,,
CSUE6X1190706O000,,,,,40,,,,,,,,
CSUE6X1190716O000,,,,,40,,,,,,,,
CSUE6X1190806O000,,,,220,,,,,,,,,
CSUE6X1190816O000,,,,220,,,,,,,,,
CSUE6X1191106O000,330,330,410,330,280,220,320,240,,,,,
CSUE6X1191116O000,330,330,410,330,280,220,320,240,,,,,
CSUE6X1191406O000,50,30,100,60,80,80,130,40,,,,,
CSUE6X1191416O000,50,30,100,60,80,80,130,40,,,,,
CSUE6X1191506O000,190,70,60,70,60,80,70,190,,,,,
CSUE6X1191516O000,190,70,60,70,60,80,70,190,,,,,
CSUE6X1191606O000,,,,,,,50,,,,,,
CSUE6X1191616O000,,,,,,,50,,,,,,
CSUE6X1191906O000,1090,590,770,350,850,370,500,570,,,,,
CSUE6X1191996O000,1090,590,770,350,850,370,500,570,,,,,
CSUE6X1300006O000,900,640,620,760,630,810,860,810,,,,,
CSUE6X1310006O000,740,550,520,670,470,690,770,690,,,,,
CSUE6X1310206O000,140,100,90,200,30,60,40,30,,,,,
CSUE6X1310216O000,,20,,,,,,,,,,,
CSUE6X1310226O000,120,60,60,120,,40,20,,,,,,
CSUE6X1310236O000,20,20,20,70,,,,30,,,,,
CSUE6X1310306O000,30,60,90,30,40,90,40,20,,,,,
CSUE6X1310316O000,30,30,80,20,30,80,40,,,,,,
CSUE6X1310326O000,,30,,,,,,,,,,,
CSUE6X1310406O000,60,20,20,40,20,30,30,40,,,,,
CSUE6X1310416O000,60,20,20,40,20,30,30,40,,,,,
CSUE6X1310506O000,40,90,,,,,,,,,,,
CSUE6X1310516O000,40,90,,,,,,,,,,,
CSUE6X1310706O000,80,60,40,80,70,110,70,150,,,,,
CSUE6X1310716O000,70,60,40,70,70,110,70,150,,,,,
CSUE6X1310806O000,80,60,,60,,30,80,60,,,,,
CSUE6X1310816O000,80,60,,60,,30,80,60,,,,,
CSUE6X1311106O000,20,30,20,30,,130,120,20,,,,,
CSUE6X1311116O000,20,30,20,30,,130,120,20,,,,,
CSUE6X1311206O000,50,20,70,60,50,70,100,50,,,,,
CSUE6X1311216O000,50,20,70,60,50,70,100,50,,,,,
CSUE6X1311506O000,180,60,60,110,100,30,50,60,,,,,
CSUE6X1311516O000,180,60,60,110,100,30,50,60,,,,,
CSUE6X1311606O000,60,,50,,50,30,30,140,,,,,
CSUE6X1311616O000,60,,50,,50,30,30,140,,,,,
CSUE6X1311906O000,,30,60,70,70,80,190,100,,,,,
CSUE6X1311996O000,,30,60,70,70,80,190,100,,,,,
CSUE6X1320006O000,160,100,100,90,160,120,90,120,,,,,
CSUE6X1320106O000,70,40,60,50,70,60,40,70,,,,,
CSUE6X1320116O000,70,40,60,50,70,60,40,70,,,,,
CSUE6X1320206O000,,,,,,,20,,,,,,
CSUE6X1320216O000,,,,,,,20,,,,,,
CSUE6X1320506O000,30,20,,20,40,,,20,,,,,
CSUE6X1320516O000,30,,,,40,,,,,,,,
CSUE6X1320706O000,,,,,,20,,20,,,,,
CSUE6X1320716O000,,,,,,,,20,,,,,
CSUE6X1320906O000,30,,20,,20,,,,,,,,
CSUE6X1320996O000,30,,20,,20,,,,,,,,
CSUE6X1500006O000,520,320,380,300,290,220,340,260,,,,,
CSUE6X1511006O000,500,250,220,280,290,190,310,240,,,,,
CSUE6X1511206O000,,30,30,30,50,20,20,30,,,,,
CSUE6X1511216O000,,20,30,30,,,,,,,,,
CSUE6X1511226O000,,,,,50,,,30,,,,,
CSUE6X1511306O000,30,30,50,50,40,,30,,,,,,
CSUE6X1511336O000,20,,30,30,20,,20,,,,,,
CSUE6X1511406O000,40,30,50,,50,20,70,30,,,,,
CSUE6X1511426O000,20,30,50,,50,,60,,,,,,
CSUE6X1511506O000,380,130,70,150,130,130,140,140,,,,,
CSUE6X1511516O000,20,40,20,60,50,40,20,50,,,,,
CSUE6X1511526O000,360,90,50,90,80,90,110,90,,,,,
CSUE6X1511906O000,40,40,,40,,20,50,20,,,,,
CSUE6X1511996O000,40,40,,40,,20,50,20,,,,,
CSUE6X1520006O000,20,70,160,20,,20,40,,,,,,
CSUE6X1520306O000,,70,150,,,,30,,,,,,
CSUE6X1520316O000,,70,150,,,,30,,,,,,
CSUE6X1520406O000,,,,,,20,,,,,,,
CSUE6X1520416O000,,,,,,20,,,,,,,
CSUE6X1700006O000,460,850,660,750,490,400,890,830,,,,,
