Nonfatal cases involving days away from work: selected characteristics (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
CSUAFX0XXXXX6O000,420,470,720,490,90,470,40,80,,,,,
CSUAFX1100006O000,5710,5900,5620,4900,5410,4950,4500,5380,,,,,
CSUAFX1110006O000,1260,1550,1630,850,670,880,890,710,,,,,
CSUAFX1110106O000,90,180,130,30,,50,80,130,,,,,
CSUAFX1110116O000,90,180,130,30,,50,80,130,,,,,
CSUAFX1110206O000,1160,1370,1510,820,660,830,810,580,,,,,
CSUAFX1110216O000,1160,1370,1510,820,660,830,810,580,,,,,
CSUAFX1120006O000,150,310,320,260,330,180,240,160,,,,,
CSUAFX1120106O000,20,20,,,30,,40,,,,,,
CSUAFX1120116O000,20,20,,,30,,40,,,,,,
CSUAFX1120206O000,130,200,300,240,280,140,170,140,,,,,
CSUAFX1120216O000,20,90,50,,150,50,70,20,,,,,
CSUAFX1120226O000,110,110,260,230,130,90,90,120,,,,,
CSUAFX1120306O000,,90,,,20,30,40,20,,,,,
CSUAFX1120316O000,,90,,,20,30,40,20,,,,,
CSUAFX1130006O000,760,780,1080,720,1400,800,550,1000,,,,,
CSUAFX1130106O000,190,230,250,120,140,220,200,380,,,,,
CSUAFX1130116O000,190,230,250,120,140,220,200,380,,,,,
CSUAFX1130206O000,80,90,60,100,80,40,40,70,,,,,
CSUAFX1130216O000,80,90,60,100,80,40,40,70,,,,,
CSUAFX1130306O000,180,180,460,100,480,210,100,160,,,,,
CSUAFX1130316O000,180,180,460,100,480,210,100,160,,,,,
CSUAFX1130506O000,60,40,80,50,50,40,40,190,,,,,
CSUAFX1130516O000,60,40,80,50,50,40,40,190,,,,,
CSUAFX1130606O000,60,,20,,20,,,30,,,,,
CSUAFX1130616O000,60,,20,,20,,,30,,,,,
CSUAFX1130706O000,80,150,150,290,530,230,120,80,,,,,
CSUAFX1130716O000,80,150,150,290,530,230,120,80,,,,,
CSUAFX1131206O000,90,60,30,30,70,30,30,70,,,,,
CSUAFX1131216O000,90,60,30,30,70,30,30,70,,,,,
CSUAFX1131306O000,,20,30,20,30,,20,,,,,,
CSUAFX1131316O000,,20,30,20,30,,20,,,,,,
CSUAFX1190006O000,3540,3260,2600,3070,3000,3090,2820,3510,,,,,
CSUAFX1190106O000,40,80,30,40,110,,20,20,,,,,
CSUAFX1190136O000,40,80,30,40,110,,20,20,,,,,
CSUAFX1190206O000,300,180,170,110,170,170,150,390,,,,,
CSUAFX1190216O000,300,180,170,110,170,170,150,390,,,,,
CSUAFX1190306O000,280,360,370,690,520,380,440,520,,,,,
CSUAFX1190316O000,,50,,,60,70,30,,,,,,
CSUAFX1190326O000,140,250,290,560,410,240,320,420,,,,,
CSUAFX1190336O000,130,40,80,120,40,80,80,80,,,,,
CSUAFX1190406O000,,20,,,20,,,,,,,,
CSUAFX1190416O000,,20,,,20,,,,,,,,
CSUAFX1190506O000,650,700,420,820,590,760,500,980,,,,,
CSUAFX1190516O000,650,700,420,820,590,760,500,980,,,,,
CSUAFX1190706O000,,,,,20,,,,,,,,
CSUAFX1190716O000,,,,,20,,,,,,,,
CSUAFX1190806O000,,20,,,20,,,,,,,,
CSUAFX1190816O000,,20,,,20,,,,,,,,
CSUAFX1191106O000,740,650,560,660,890,680,920,730,,,,,
CSUAFX1191116O000,740,650,560,660,890,680,920,730,,,,,
CSUAFX1191406O000,160,80,140,120,220,130,150,90,,,,,
CSUAFX1191416O000,160,80,140,120,220,130,150,90,,,,,
CSUAFX1191506O000,70,200,130,210,100,110,140,70,,,,,
