Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWUN8X1720618ON00,,,,1,,,,,,,,,
FWUN8X17206X8ON00,,,,1,,,,,,,,,
FWUN8X1720718ON00,1,,,,,,1,,,,,,
FWUN8X17207X8ON00,3,3,3,,,,1,3,,,,,
FWUN8X1720818ON00,,1,,,,,,,,,,,
FWUN8X17208X8ON00,,1,,,,,,,,,,,
FWUN8X1721128ON00,,,,1,,,,,,,,,
FWUN8X17211X8ON00,,,,1,,,,,,,,,
FWUN8X1721218ON00,,,,,1,,,,,,,,
FWUN8X17212X8ON00,,,,,1,,,,,,,,
FWUN8X1721418ON00,3,1,,,,1,,,,,,,
FWUN8X17214X8ON00,3,1,,,,1,,,,,,,
FWUN8X1721518ON00,1,,,,,,1,,,,,,
FWUN8X17215X8ON00,1,,,,,,1,,,,,,
FWUN8X17219X8ON00,1,,,,,,,,,,,,
FWUN8X172XXX8ON00,16,13,11,9,11,4,5,8,,,,,
FWUN8X17301X8ON00,,,,,,1,,,,,,,
FWUN8X1730238ON00,,,1,,,,,,,,,,
FWUN8X1730278ON00,,,,,1,,,,,,,,
FWUN8X17302X8ON00,,,3,,1,6,,,,,,,
FWUN8X1730318ON00,,,,,3,,1,,,,,,
FWUN8X17303X8ON00,,,,,3,,1,,,,,,
FWUN8X173XXX8ON00,,,3,3,4,7,1,,,,,,
FWUN8X17XXXX8ON00,18,17,16,17,16,23,9,15,,,,,
FWUN8X1910138ON00,1,,1,,1,,,,,,,,
FWUN8X19101X8ON00,1,,1,,1,,,,,,,,
FWUN8X1910238ON00,,,,,,,1,,,,,,
FWUN8X19102X8ON00,,,,,,,2,,,,,,
FWUN8X1910328ON00,1,,,,,,,,,,,,
FWUN8X19103X8ON00,,,,,,,,3,,,,,
FWUN8X1910428ON00,,,1,,,,,,,,,,
FWUN8X19104X8ON00,,,1,,,,,,,,,,
FWUN8X191XXX8ON00,3,,4,,,,2,4,,,,,
FWUN8X1920318ON00,,1,,,,,,,,,,,
FWUN8X19203X8ON00,3,1,,,,,,,,,,,
FWUN8X1920418ON00,,1,,,,,,,,,,,
FWUN8X19204X8ON00,,1,,,,,,,,,,,
FWUN8X192XXX8ON00,4,2,,,,,,,,,,,
FWUN8X1930518ON00,,,,1,,,,,,,,,
FWUN8X19305X8ON00,,,,1,,,,,,,,,
FWUN8X1930948ON00,,,,,,1,,,,,,,
FWUN8X19309X8ON00,,,,,,1,,,,,,,
FWUN8X193XXX8ON00,,,,1,,1,,,,,,,
FWUN8X1940218ON00,,,1,,,,,,,,,,
FWUN8X19402X8ON00,,,1,,,,,,,,,,
FWUN8X1940318ON00,,,1,,,,,,,,,,
FWUN8X19403X8ON00,,,1,,,,,,,,,,
FWUN8X1940918ON00,1,,,,,,,,,,,,
FWUN8X1940938ON00,,,,1,1,,,1,,,,,
FWUN8X19409X8ON00,1,,,,,,,,,,,,
FWUN8X194XXX8ON00,,4,4,3,,,,3,,,,,
FWUN8X19XXXX8ON00,9,6,9,5,4,6,6,7,,,,,
FWUN8X2110118ON00,1,,,,1,,,,,,,,
FWUN8X2110128ON00,,,,1,,,,,,,,,
FWUN8X21101X8ON00,1,3,,,1,,,,,,,,
FWUN8X2110218ON00,3,,,,,,,,,,,,
FWUN8X21102X8ON00,5,,3,5,,,,3,,,,,
FWUN8X2110928ON00,,,,,1,1,,,,,,,
FWUN8X21109X8ON00,1,1,1,,1,,,,,,,,
FWUN8X211XXX8ON00,7,6,4,9,2,5,6,6,,,,,
FWUN8X2120118ON00,,3,3,5,6,,,,,,,,
FWUN8X21201X8ON00,,3,3,5,6,,,,,,,,
FWUN8X2120218ON00,,,,,1,,1,1,,,,,
FWUN8X21202X8ON00,,,,,1,,1,1,,,,,
FWUN8X21209X8ON00,1,,,,1,2,,,,,,,
FWUN8X212XXX8ON00,,3,4,5,8,2,3,,,,,,
FWUN8X21XXXX8ON00,9,9,8,14,10,7,9,8,,,,,
FWUN8X2310118ON00,,,,3,5,5,,5,,,,,
FWUN8X23101X8ON00,,,,3,5,5,,5,,,,,
FWUN8X231XXX8ON00,,,,3,5,5,,5,,,,,
FWUN8X23XXXX8ON00,,,,3,6,5,,5,,,,,
FWUN8X2510218ON00,1,,,,,,,,,,,,
FWUN8X2510228ON00,1,1,,,,,,,,,,,
FWUN8X25102X8ON00,2,1,,,,,,,,,,,
FWUN8X2511938ON00,,,,,,,1,,,,,,
FWUN8X2511948ON00,,,,,,,,3,,,,,
FWUN8X25119X8ON00,,,,3,,,1,3,,,,,
FWUN8X251XXX8ON00,3,1,,4,,4,1,3,,,,,
FWUN8X2520218ON00,3,1,,,,,,,,,,,
FWUN8X25202X8ON00,3,1,,,,,,,,,,,
FWUN8X2520318ON00,,,1,,,,2,,,,,,
FWUN8X2520328ON00,1,,,,,,,,,,,,
FWUN8X25203X8ON00,3,,1,,,,2,,,,,,
FWUN8X25205X8ON00,3,,,,,,,,,,,,
FWUN8X252XXX8ON00,9,4,1,,,,2,,,,,,
FWUN8X2530218ON00,4,3,,3,5,4,6,3,,,,,
FWUN8X25302X8ON00,4,3,,3,5,4,6,3,,,,,
FWUN8X25309X8ON00,,,1,,1,,,,,,,,
FWUN8X253XXX8ON00,4,3,3,3,6,5,6,3,,,,,
FWUN8X2540218ON00,,,,2,,1,,,,,,,
FWUN8X25402X8ON00,,,,2,,1,,,,,,,
FWUN8X254XXX8ON00,,,,2,,1,,,,,,,
FWUN8X2590418ON00,,,,1,1,,,,,,,,
FWUN8X25904X8ON00,,,,1,1,,,,,,,,
FWUN8X259XXX8ON00,,,,1,,,,,,,,,
FWUN8X25XXXX8ON00,17,9,6,11,8,12,10,8,,,,,
FWUN8X2710138ON00,1,,,,,,1,,,,,,
FWUN8X27101X8ON00,1,,,,,,1,,,,,,
FWUN8X2710238ON00,,,,,,,1,,,,,,
FWUN8X2710248ON00,,,1,,,,,,,,,,
FWUN8X2710258ON00,,,,,,,1,,,,,,
FWUN8X2710268ON00,,,,,,,,1,,,,,
FWUN8X27102X8ON00,5,,1,,,,2,1,,,,,
FWUN8X271XXX8ON00,6,,1,,,,3,1,,,,,
FWUN8X2720128ON00,1,,,,,,,,,,,,
FWUN8X2720218ON00,6,6,,1,7,10,12,12,,,,,
FWUN8X2720228ON00,4,,1,,4,,3,1,,,,,
FWUN8X2720238ON00,2,,2,2,,,,,,,,,
FWUN8X27202X8ON00,12,6,5,3,11,11,15,13,,,,,
FWUN8X2720418ON00,,,,,1,,,,,,,,
FWUN8X2720428ON00,,,,,7,2,1,,,,,,
FWUN8X27204X8ON00,,,,,8,2,1,,,,,,
FWUN8X27209X8ON00,2,,6,2,,,,,,,,,
FWUN8X272XXX8ON00,16,6,12,5,22,14,17,16,,,,,
FWUN8X2730128ON00,,,,,,2,,,,,,,
FWUN8X27301X8ON00,,,,,,2,,,,,,,
FWUN8X2730228ON00,1,,,,,,,,,,,,
FWUN8X27302X8ON00,1,,,,,,,,,,,,
FWUN8X2730318ON00,,,,1,1,,,,,,,,
FWUN8X27303X8ON00,,,,1,1,,,,,,,,
FWUN8X2730418ON00,,,,,,1,,,,,,,
FWUN8X2730438ON00,,1,,,,,,,,,,,
FWUN8X27304X8ON00,,1,,,,1,,,,,,,
FWUN8X2730918ON00,,,,1,,,,,,,,,
FWUN8X27309X8ON00,,,,1,,,,1,,,,,
FWUN8X273XXX8ON00,,,,2,3,4,,1,,,,,
FWUN8X2740118ON00,,,1,,,,,,,,,,
