Nonfatal cases involving days away from work: selected characteristics (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
CSURHX4110006O000,,,20,,,20,,,,,,,
CSURHX4110106O000,,,20,,,20,,,,,,,
CSURHX4110116O000,,,20,,,,,,,,,,
CSURHX4120006O000,20,20,320,20,,,,,,,,,
CSURHX4120306O000,20,,310,,,,,,,,,,
CSURHX4120316O000,20,,310,,,,,,,,,,
CSURHX4300006O000,70,70,70,70,40,40,50,40,,,,,
CSURHX4340006O000,,20,40,,,,,20,,,,,
CSURHX4340506O000,,,30,,,,,,,,,,
CSURHX4340516O000,,,30,,,,,,,,,,
CSURHX4350006O000,40,40,20,20,20,20,20,,,,,,
CSURHX4350806O000,20,40,,20,20,20,20,,,,,,
CSURHX4350816O000,20,40,,20,20,20,20,,,,,,
CSURHX4390006O000,,,,30,,,,,,,,,
CSURHX4500006O000,,,,30,,,,,,,,,
CSURHX4520006O000,,,,30,,,,,,,,,
CSURHX4520906O000,,,,30,,,,,,,,,
CSURHX4520936O000,,,,30,,,,,,,,,
CSURHX4700006O000,20,30,80,60,20,90,30,20,,,,,
CSURHX4720006O000,20,,80,50,20,90,20,,,,,,
CSURHX4720306O000,,,,20,,,,,,,,,
CSURHX4720316O000,,,,20,,,,,,,,,
CSURHX4720606O000,,,,,,60,,,,,,,
CSURHX4720616O000,,,,,,60,,,,,,,
CSURHX4721106O000,,,,,,30,,,,,,,
CSURHX4721116O000,,,,,,30,,,,,,,
CSURHX4722206O000,,,50,,,,,,,,,,
CSURHX4722216O000,,,50,,,,,,,,,,
CSURHX4900006O000,40,30,70,180,80,220,90,40,,,,,
CSURHX4930006O000,,,,,40,,80,20,,,,,
CSURHX4990006O000,30,20,60,50,40,210,,,,,,,
CSURHX4990206O000,,,30,,,,,,,,,,
CSURHX4990216O000,,,30,,,,,,,,,,
CSURHX4990706O000,30,,,20,30,40,,,,,,,
CSURHX4990716O000,30,,,20,30,40,,,,,,,
CSURHX4990906O000,,,20,,,,,,,,,,
CSURHX4990996O000,,,20,,,,,,,,,,
CSURHX5100006O000,80,120,50,120,80,60,80,50,,,,,
CSURHX5120006O000,,40,,,20,,,20,,,,,
CSURHX5120906O000,,40,,,20,,,20,,,,,
CSURHX5120996O000,,,,,20,,,20,,,,,
CSURHX5140006O000,40,50,,20,20,20,30,,,,,,
CSURHX5140406O000,30,,,,,,,,,,,,
CSURHX5140416O000,30,,,,,,,,,,,,
CSURHX5141206O000,,30,,,,20,,,,,,,
CSURHX5141906O000,,,,,,,20,,,,,,
CSURHX5180006O000,,,,30,,,,,,,,,
CSURHX5180306O000,,,,30,,,,,,,,,
CSURHX5180316O000,,,,30,,,,,,,,,
CSURHX5190006O000,20,30,20,60,30,20,20,,,,,,
CSURHX5191906O000,,30,20,20,30,20,20,,,,,,
CSURHX5191996O000,,30,20,20,30,20,,,,,,,
CSURHX5300006O000,130,110,280,150,470,320,120,120,,,,,
CSURHX5310006O000,,,20,,,,,20,,,,,
CSURHX5310206O000,,,20,,,,,20,,,,,
CSURHX5310216O000,,,20,,,,,20,,,,,
CSURHX5330006O000,70,40,180,80,60,190,60,30,,,,,
CSURHX5330206O000,,,20,,,100,,,,,,,
CSURHX5330216O000,,,20,,,,,,,,,,
CSURHX5330226O000,,,,,,100,,,,,,,
CSURHX5330306O000,60,20,160,70,40,100,50,30,,,,,
CSURHX5330316O000,,,60,,,,,,,,,,
CSURHX5330326O000,50,,100,50,20,90,,30,,,,,
CSURHX5330336O000,,,,,20,,,,,,,,
CSURHX5370006O000,60,70,80,50,410,90,60,70,,,,,
CSURHX5370506O000,,,,,,,20,,,,,,
CSURHX5370516O000,,,,,,,20,,,,,,
CSURHX5370606O000,50,60,80,50,400,60,40,60,,,,,
CSURHX5370626O000,40,50,50,50,400,60,30,50,,,,,
CSURHXO10XXX6O000,,50,90,,20,40,20,40,,,,,
CSURHXO23XXX6O000,,,20,,,,,50,,,,,
CSURHXO25XXX6O000,30,,20,140,20,90,20,20,,,,,
CSURHXO27XXX6O000,60,50,80,40,100,30,60,50,,,,,
CSURHXO30XXX6O000,270,750,310,330,390,400,300,440,,,,,
CSURHXO41XXX6O000,60,30,350,30,,40,30,,,,,,
CSURHXO43XXX6O000,70,70,70,70,40,40,50,40,,,,,
CSURHXO45XXX6O000,,,,30,,,,,,,,,
CSURHXO47XXX6O000,20,30,80,60,20,90,30,20,,,,,
CSURHXO49XXX6O000,40,30,70,180,80,220,90,40,,,,,
CSURHXO51XXX6O000,80,120,50,120,80,60,80,50,,,,,
CSURHXO53XXX6O000,130,110,280,150,470,320,120,120,,,,,
CSURHXOT1XXX6O000,90,110,220,200,140,170,100,160,,,,,
CSURHXOT2XXX6O000,130,100,420,90,60,70,70,50,,,,,
