Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWURNT25102X8ON00,1,1,,,,,,,,,,,
FWURNT2510548ON00,,,1,,,,,,,,,,
FWURNT25105X8ON00,,,1,,,,,,,,,,
FWURNT2510818ON00,,,,,,1,,,,,,,
FWURNT25108X8ON00,,,,,,1,,,,,,,
FWURNT25119X8ON00,,,,,,,1,,,,,,
FWURNT251XXX8ON00,1,1,3,,,5,1,,,,,,
FWURNT2530218ON00,,,1,,,3,,,,,,,
FWURNT25302X8ON00,,,1,,,3,,,,,,,
FWURNT25309X8ON00,,,1,,,,,,,,,,
FWURNT253XXX8ON00,,,2,,,3,,,,,,,
FWURNT2540218ON00,,,,,,,1,,,,,,
FWURNT25402X8ON00,,,,,,,1,,,,,,
FWURNT254XXX8ON00,,,,,,,1,,,,,,
FWURNT25XXXX8ON00,,3,6,,,9,4,,,,,,
FWURNT2720128ON00,1,,,,,,1,,,,,,
FWURNT27201X8ON00,1,,,,,,1,,,,,,
FWURNT2720218ON00,3,5,,1,,1,3,5,,,,,
FWURNT2720238ON00,,,1,,,,,,,,,,
FWURNT27202X8ON00,3,5,1,1,5,1,3,5,,,,,
FWURNT2720318ON00,,,,1,,,,,,,,,
FWURNT27203X8ON00,,,,1,,,,,,,,,
FWURNT27209X8ON00,1,,4,1,,,1,,,,,,
FWURNT272XXX8ON00,5,5,5,3,5,1,5,7,,,,,
FWURNT2730118ON00,,,,,,1,,,,,,,
FWURNT27301X8ON00,,,,,,1,,,,,,,
FWURNT2730918ON00,,,,1,,,,,,,,,
FWURNT27309X8ON00,,,,1,,,,,,,,,
FWURNT273XXX8ON00,,,,1,,3,,,,,,,
FWURNT2740138ON00,,,,,,,1,,,,,,
FWURNT27401X8ON00,,,,,,,1,,,,,,
FWURNT27409X8ON00,,,,,,,,1,,,,,
FWURNT274XXX8ON00,,,,,,,1,,,,,,
FWURNT27XXXX8ON00,9,6,6,6,7,4,6,9,,,,,
FWURNT2910518ON00,1,,,3,,,,,,,,,
FWURNT29105X8ON00,1,,,3,,,,,,,,,
FWURNT2910618ON00,,,,,,2,,,,,,,
FWURNT2910628ON00,,,1,,,,,,,,,,
FWURNT2910668ON00,,,,,1,,1,,,,,,
FWURNT29106X8ON00,4,,1,,4,2,3,,,,,,
FWURNT2911418ON00,,,,,3,2,,,,,,,
FWURNT29114X8ON00,,,,,3,2,,,,,,,
FWURNT29119X8ON00,,,,,,,1,,,,,,
FWURNT291XXX8ON00,5,4,,5,9,5,4,,,,,,
FWURNT2920128ON00,,,1,,,,,,,,,,
FWURNT29201X8ON00,,,1,,,,,,,,,,
FWURNT2920418ON00,1,1,,,1,,,1,,,,,
FWURNT29204X8ON00,1,1,,,1,,,1,,,,,
FWURNT2920618ON00,,,,,1,,,,,,,,
FWURNT29206X8ON00,,,,,1,,,,,,,,
FWURNT292XXX8ON00,1,1,1,,2,3,,,,,,,
FWURNT29XXXX8ON00,6,5,4,6,15,8,5,,,,,,
FWURNT3110118ON00,,,,1,3,,,4,,,,,
FWURNT31101X8ON00,,,,1,3,,3,5,,,,,
FWURNT311XXX8ON00,,,,1,3,,3,5,,,,,
