Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWUE2X17201X8ON00,,,,3,,,,,,,,,
FWUE2X1720518ON00,7,3,3,,6,,1,,,,,,
FWUE2X17205X8ON00,7,3,3,,6,,1,,,,,,
FWUE2X1720718ON00,1,,,,,,2,,,,,,
FWUE2X17207X8ON00,3,,3,,,,2,,,,,,
FWUE2X1720818ON00,,1,,,,,,,,,,,
FWUE2X17208X8ON00,,1,,,,,,,,,,,
FWUE2X1721128ON00,1,,,,,,,,,,,,
FWUE2X17211X8ON00,1,,,,,,,,,,,,
FWUE2X1721318ON00,,,,,,,,1,,,,,
FWUE2X17213X8ON00,,,,,,,,1,,,,,
FWUE2X1721418ON00,1,,,,,,,,,,,,
FWUE2X17214X8ON00,1,,,,,,,,,,,,
FWUE2X1721518ON00,1,,,,,,2,,,,,,
FWUE2X17215X8ON00,1,,,,,,2,,,,,,
FWUE2X17219X8ON00,1,1,,,,,,,,,,,
FWUE2X172XXX8ON00,18,15,10,12,11,4,8,12,,,,,
FWUE2X1730118ON00,,,,,,1,,,,,,,
FWUE2X17301X8ON00,,,,,,2,,,,,,,
FWUE2X1730258ON00,,,,,1,,,,,,,,
FWUE2X17302X8ON00,,,,3,,6,,3,,,,,
FWUE2X1730318ON00,,,,,3,,1,,,,,,
FWUE2X17303X8ON00,,,,,3,,1,,,,,,
FWUE2X173XXX8ON00,,,3,4,5,8,1,3,,,,,
FWUE2X17XXXX8ON00,23,20,16,22,17,23,11,21,,,,,
FWUE2X1910138ON00,1,,,,1,,,,,,,,
FWUE2X19101X8ON00,1,,,,1,,,,,,,,
FWUE2X1910238ON00,,,3,,,,1,,,,,,
FWUE2X19102X8ON00,,,3,,,,1,,,,,,
FWUE2X191XXX8ON00,4,,4,,,,1,3,,,,,
FWUE2X1920418ON00,,2,,,,,,,,,,,
FWUE2X1920428ON00,,,,,,,1,,,,,,
FWUE2X19204X8ON00,,2,,,,,1,,,,,,
FWUE2X192XXX8ON00,,3,,,,,,,,,,,
FWUE2X1930518ON00,,,,1,,,,,,,,,
FWUE2X19305X8ON00,,,,1,,,,,,,,,
FWUE2X1930948ON00,,,,,,1,,,,,,,
FWUE2X19309X8ON00,,,,,,1,,,,,,,
FWUE2X193XXX8ON00,,,,1,,1,,,,,,,
FWUE2X1940218ON00,,,1,,,,1,,,,,,
FWUE2X19402X8ON00,,,1,,,,1,,,,,,
FWUE2X1940918ON00,1,,,,,,,,,,,,
FWUE2X1940928ON00,,,,1,,,,,,,,,
FWUE2X1940938ON00,,1,,1,,,,,,,,,
FWUE2X19409X8ON00,1,1,,3,,,,,,,,,
FWUE2X194XXX8ON00,1,4,3,4,,,3,,,,,,
FWUE2X19XXXX8ON00,7,9,7,6,3,6,7,4,,,,,
FWUE2X2110158ON00,,1,,,,,,,,,,,
FWUE2X21101X8ON00,,4,,3,,,,3,,,,,
FWUE2X2110218ON00,3,,,4,,,,,,,,,
FWUE2X21102X8ON00,4,,3,6,,,,3,,,,,
FWUE2X2110928ON00,,,,,,,1,,,,,,
FWUE2X2110938ON00,,,,2,,,,,,,,,
FWUE2X21109X8ON00,3,,3,3,,,3,,,,,,
FWUE2X211XXX8ON00,8,7,6,12,3,4,6,7,,,,,
FWUE2X2120118ON00,,4,5,5,6,,,,,,,,
FWUE2X21201X8ON00,,4,5,5,6,,,,,,,,
FWUE2X2120218ON00,,1,,1,,,2,,,,,,
FWUE2X21202X8ON00,,1,,1,,,2,,,,,,
FWUE2X21209X8ON00,1,2,,,1,2,,,,,,,
FWUE2X212XXX8ON00,3,7,5,6,9,,4,4,,,,,
FWUE2X21XXXX8ON00,11,14,11,18,12,7,10,11,,,,,
FWUE2X2310118ON00,3,3,,,3,,,4,,,,,
FWUE2X23101X8ON00,3,3,,,3,,,4,,,,,
FWUE2X231XXX8ON00,3,3,,,3,,,4,,,,,
FWUE2X23XXXX8ON00,3,3,3,,4,,,5,,,,,
FWUE2X2511938ON00,,,,,,,1,,,,,,
FWUE2X2511948ON00,,,,,1,,,,,,,,
FWUE2X25119X8ON00,,,,4,1,,2,,,,,,
FWUE2X251XXX8ON00,,,,5,1,4,2,,,,,,
FWUE2X2520218ON00,,1,,,,1,,,,,,,
FWUE2X2520228ON00,,,,1,,,,,,,,,
FWUE2X25202X8ON00,,1,,1,,1,,,,,,,
FWUE2X2520318ON00,,2,,,,1,,1,,,,,
FWUE2X25203X8ON00,,2,,,,1,,1,,,,,
FWUE2X252XXX8ON00,5,3,,,,3,,4,,,,,
FWUE2X2530218ON00,6,5,,3,5,5,7,2,,,,,
FWUE2X25302X8ON00,6,5,,3,5,5,7,2,,,,,
FWUE2X25309X8ON00,,,,,1,,,,,,,,
FWUE2X253XXX8ON00,6,5,3,3,6,6,7,2,,,,,
FWUE2X2540218ON00,,,,,,1,,,,,,,
FWUE2X25402X8ON00,,,,,,1,,,,,,,
FWUE2X254XXX8ON00,,,,,,1,,,,,,,
FWUE2X2590418ON00,1,,,1,1,,,,,,,,
FWUE2X25904X8ON00,1,,,1,1,,,,,,,,
FWUE2X259XXX8ON00,1,,,,,,,,,,,,
FWUE2X25XXXX8ON00,14,8,6,13,9,15,10,8,,,,,
FWUE2X2710138ON00,1,,,,,,,,,,,,
FWUE2X27101X8ON00,1,,,,,,,,,,,,
FWUE2X2710248ON00,,,1,,,,,,,,,,
FWUE2X2710258ON00,,,,,,,1,,,,,,
FWUE2X27102X8ON00,,,1,,,,1,,,,,,
FWUE2X271XXX8ON00,,,1,,,,1,,,,,,
FWUE2X2720128ON00,1,,,,,,,,,,,,
FWUE2X27201X8ON00,1,,,,,,,,,,,,
FWUE2X2720218ON00,12,13,11,8,15,18,17,17,,,,,
FWUE2X2720228ON00,4,,3,,4,,4,1,,,,,
FWUE2X27202X8ON00,18,14,16,8,19,19,21,18,,,,,
FWUE2X2720418ON00,,,,,1,,,,,,,,
FWUE2X2720428ON00,,,1,,7,2,1,,,,,,
FWUE2X27204X8ON00,,,1,,8,2,1,,,,,,
FWUE2X27209X8ON00,3,,5,4,3,,,,,,,,
FWUE2X272XXX8ON00,22,14,23,13,30,22,22,21,,,,,
FWUE2X2730128ON00,,,,,,1,,,,,,,
FWUE2X27301X8ON00,,,,,,1,,,,,,,
FWUE2X2730228ON00,1,,,,,,,1,,,,,
FWUE2X27302X8ON00,1,,,,,,,1,,,,,
FWUE2X2730318ON00,,,,,1,,,,,,,,
FWUE2X27303X8ON00,,,,,1,,,,,,,,
FWUE2X2730418ON00,,,,,,1,,,,,,,
FWUE2X2730438ON00,,1,,,,,,,,,,,
FWUE2X27304X8ON00,,1,,,,1,,,,,,,
FWUE2X2730918ON00,,,,1,,,,,,,,,
FWUE2X27309X8ON00,,,,1,,,,,,,,,
FWUE2X273XXX8ON00,,1,,,3,3,,1,,,,,
FWUE2X2740118ON00,,,1,,,,,1,,,,,
FWUE2X27401X8ON00,,,,,,,3,1,,,,,
FWUE2X2740218ON00,3,2,3,,,,,5,,,,,
FWUE2X27402X8ON00,3,2,3,,,,,5,,,,,
FWUE2X2740318ON00,,,,3,,,1,,,,,,
FWUE2X27403X8ON00,,,,3,,,1,,,,,,
FWUE2X274XXX8ON00,3,2,6,3,,3,5,7,,,,,
FWUE2X27XXXX8ON00,29,17,32,19,34,28,28,29,,,,,
FWUE2X2910628ON00,,,1,,,,,,,,,,
FWUE2X2910648ON00,,,,,1,,,,,,,,
FWUE2X2910678ON00,,1,1,,,,,,,,,,
FWUE2X29106X8ON00,3,1,4,,,1,,,,,,,
FWUE2X2911228ON00,,,,,,,,1,,,,,
FWUE2X2911268ON00,,,1,,,,,,,,,,
FWUE2X29112X8ON00,3,,3,1,,,,5,,,,,
FWUE2X2911318ON00,1,,,,,,,1,,,,,
FWUE2X29113X8ON00,1,,,,,,,1,,,,,
FWUE2X2911418ON00,5,4,8,7,12,3,6,7,,,,,
FWUE2X29114X8ON00,5,4,8,7,12,3,6,7,,,,,
FWUE2X291XXX8ON00,13,7,17,8,14,5,11,14,,,,,
FWUE2X2920328ON00,,,,,1,,,,,,,,
FWUE2X2920338ON00,,,,,,1,,,,,,,
FWUE2X29203X8ON00,,,,,1,,,,,,,,
FWUE2X2920418ON00,4,9,9,6,10,6,10,11,,,,,
FWUE2X29204X8ON00,4,9,9,6,10,6,10,11,,,,,
FWUE2X29205X8ON00,,,,,,3,,,,,,,
FWUE2X292XXX8ON00,8,11,11,8,13,11,11,14,,,,,
FWUE2X2990118ON00,,,,3,4,,,,,,,,
FWUE2X29901X8ON00,,,,3,4,,,,,,,,
FWUE2X2990918ON00,,,,1,,,1,,,,,,
FWUE2X29909X8ON00,,,,1,,,1,,,,,,
FWUE2X299XXX8ON00,,,,4,4,,1,,,,,,
FWUE2X29XXXX8ON00,21,19,30,20,31,18,23,29,,,,,
FWUE2X3110118ON00,,,4,,5,4,,,,,,,
FWUE2X3110148ON00,,,,,,1,,,,,,,
