Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWUE1X192XXX8ON00,,,3,,,3,,1,,,,,
FWUE1X1930118ON00,,,,,,,,1,,,,,
FWUE1X19301X8ON00,,,,,,,,1,,,,,
FWUE1X1930318ON00,,2,,,,,,2,,,,,
FWUE1X19303X8ON00,,2,,,,,,3,,,,,
FWUE1X193XXX8ON00,,,,,,,,4,,,,,
FWUE1X194XXX8ON00,,,3,,,,,,,,,,
FWUE1X19XXXX8ON00,,6,9,9,5,5,3,9,,,,,
FWUE1X2110118ON00,,,,,1,,,,,,,,
FWUE1X2110148ON00,1,2,,,,,1,,,,,,
FWUE1X21101X8ON00,,3,,1,1,3,5,,,,,,
FWUE1X2110218ON00,,,,,1,,1,2,,,,,
FWUE1X2110228ON00,,1,,,,1,,,,,,,
FWUE1X2110238ON00,,,,1,,,,2,,,,,
FWUE1X21102X8ON00,,5,,1,1,1,2,4,,,,,
FWUE1X2110928ON00,,1,,,1,3,,,,,,,
FWUE1X2110938ON00,1,,,,,,,,,,,,
FWUE1X21109X8ON00,4,,,,1,3,,,,,,,
FWUE1X211XXX8ON00,7,10,,2,3,7,10,7,,,,,
FWUE1X2120118ON00,3,8,,6,,2,,,,,,,
FWUE1X21201X8ON00,3,8,,6,,2,,,,,,,
FWUE1X2120218ON00,,,1,,,,,,,,,,
FWUE1X21202X8ON00,,,1,,,,,,,,,,
FWUE1X21209X8ON00,,1,,,,,,,,,,,
FWUE1X212XXX8ON00,3,10,3,6,3,3,,,,,,,
FWUE1X21XXXX8ON00,10,20,5,8,6,10,12,7,,,,,
FWUE1X2310118ON00,8,3,7,3,6,10,5,5,,,,,
FWUE1X23101X8ON00,8,3,7,3,6,10,5,5,,,,,
FWUE1X2310238ON00,,,1,,,,1,,,,,,
FWUE1X23102X8ON00,,,1,,,,1,,,,,,
FWUE1X231XXX8ON00,8,3,8,3,6,10,6,6,,,,,
FWUE1X2320118ON00,,,,,,1,,,,,,,
FWUE1X23201X8ON00,,,,,,1,,,,,,,
FWUE1X232XXX8ON00,,,,,,1,,,,,,,
FWUE1X23XXXX8ON00,8,3,8,4,6,11,6,9,,,,,
FWUE1X2510218ON00,,1,,,,,,,,,,,
FWUE1X2510228ON00,1,,,,,,,,,,,,
FWUE1X25102X8ON00,1,1,,,,,,,,,,,
FWUE1X2510548ON00,,,1,,,,,,,,,,
FWUE1X25105X8ON00,,,1,,,,,,,,,,
FWUE1X2510718ON00,,,1,,,,,,,,,,
FWUE1X25107X8ON00,,,1,,,,,,,,,,
FWUE1X2511238ON00,,,,,1,,,,,,,,
FWUE1X25112X8ON00,,,,,3,,,,,,,,
FWUE1X2511948ON00,,,,,,,,1,,,,,
FWUE1X25119X8ON00,3,,,,,,,,,,,,
FWUE1X251XXX8ON00,5,1,2,,4,5,,,,,,,
FWUE1X2520218ON00,,2,,1,,,,,,,,,
FWUE1X25202X8ON00,,2,,1,,,,,,,,,
FWUE1X2520318ON00,,,,,,,,1,,,,,
FWUE1X25203X8ON00,,,,,,,,1,,,,,
FWUE1X2520548ON00,,,,,,1,,,,,,,
FWUE1X25205X8ON00,,,,,,1,,,,,,,
FWUE1X252XXX8ON00,3,4,4,1,,1,,,,,,,
FWUE1X2540218ON00,,,,,,,1,,,,,,
FWUE1X2540228ON00,,,,,,,,,,,,,
FWUE1X25402X8ON00,,,,,,,1,,,,,,
FWUE1X254XXX8ON00,,,,,,,,,,,,,
FWUE1X2590418ON00,,,,1,,,,,,,,,
FWUE1X25904X8ON00,,,,1,,,,,,,,,
FWUE1X259XXX8ON00,,,,1,,,,,,,,,
FWUE1X25XXXX8ON00,10,7,7,5,7,8,6,8,,,,,
FWUE1X2710128ON00,,,,1,,,,,,,,,
FWUE1X27101X8ON00,,,,,,3,1,,,,,,
FWUE1X2710258ON00,,,,,,1,,,,,,,
FWUE1X2710268ON00,,,,,,,1,,,,,,
FWUE1X27102X8ON00,,,,,,1,,4,,,,,
FWUE1X271XXX8ON00,,3,,,4,4,3,7,,,,,
FWUE1X2720118ON00,,,,,1,,,,,,,,
FWUE1X2720128ON00,,,,,,,,1,,,,,
FWUE1X27201X8ON00,,,,,1,,,,,,,,
FWUE1X2720218ON00,,5,,,,2,2,2,,,,,
FWUE1X2720228ON00,,,,3,,,,1,,,,,
FWUE1X2720238ON00,,,1,,,,,,,,,,
FWUE1X27202X8ON00,,5,,7,,3,2,3,,,,,
FWUE1X2720428ON00,,,,,,4,2,4,,,,,
FWUE1X27204X8ON00,,,,,,4,2,4,,,,,
FWUE1X27209X8ON00,,,,,,,1,,,,,,
FWUE1X272XXX8ON00,4,8,5,7,4,8,5,9,,,,,
FWUE1X2730118ON00,,,,,,2,,,,,,,
FWUE1X27301X8ON00,,,,,,2,,,,,,,
FWUE1X2730228ON00,,,,,2,,,2,,,,,
FWUE1X27302X8ON00,,,,,2,,,2,,,,,
FWUE1X2730318ON00,,,,1,,,,,,,,,
FWUE1X27303X8ON00,,,,1,,,,,,,,,
FWUE1X2730418ON00,,,,,,,,2,,,,,
FWUE1X27304X8ON00,,,,,,,,2,,,,,
FWUE1X273XXX8ON00,,,,1,3,2,,5,,,,,
FWUE1X2740128ON00,,,,,,,,1,,,,,
FWUE1X2740138ON00,,,,1,,,,,,,,,
FWUE1X2740148ON00,,,,1,1,,,,,,,,
FWUE1X27401X8ON00,,,,3,1,,,1,,,,,
FWUE1X2740218ON00,,,,4,1,,,3,,,,,
FWUE1X27402X8ON00,,,,4,1,,,3,,,,,
FWUE1X274XXX8ON00,,,,7,2,,,4,,,,,
FWUE1X27XXXX8ON00,5,14,7,17,13,14,9,25,,,,,
FWUE1X2910118ON00,,,,,1,3,,,,,,,
FWUE1X29101X8ON00,,,,,1,3,,,,,,,
FWUE1X2910218ON00,4,,,,,,,,,,,,
